Urn,Label
urn:cite:morph:form.000,indeclinable form
urn:cite:morph:form.cv00000,conjugated verb: 1st singular present indicative active
urn:cite:morph:form.cv00001,conjugated verb: 1st singular present indicative middle
urn:cite:morph:form.cv00002,conjugated verb: 1st singular present indicative passive
urn:cite:morph:form.cv00010,conjugated verb: 1st singular present subjunctive active
urn:cite:morph:form.cv00011,conjugated verb: 1st singular present subjunctive middle
urn:cite:morph:form.cv00012,conjugated verb: 1st singular present subjunctive passive
urn:cite:morph:form.cv00020,conjugated verb: 1st singular present optative active
urn:cite:morph:form.cv00021,conjugated verb: 1st singular present optative middle
urn:cite:morph:form.cv00022,conjugated verb: 1st singular present optative passive
urn:cite:morph:form.cv00030,conjugated verb: 1st singular present imperative active
urn:cite:morph:form.cv00031,conjugated verb: 1st singular present imperative middle
urn:cite:morph:form.cv00032,conjugated verb: 1st singular present imperative passive
urn:cite:morph:form.cv00100,conjugated verb: 1st singular imperfect indicative active
urn:cite:morph:form.cv00101,conjugated verb: 1st singular imperfect indicative middle
urn:cite:morph:form.cv00102,conjugated verb: 1st singular imperfect indicative passive
urn:cite:morph:form.cv00110,conjugated verb: 1st singular imperfect subjunctive active
urn:cite:morph:form.cv00111,conjugated verb: 1st singular imperfect subjunctive middle
urn:cite:morph:form.cv00112,conjugated verb: 1st singular imperfect subjunctive passive
urn:cite:morph:form.cv00120,conjugated verb: 1st singular imperfect optative active
urn:cite:morph:form.cv00121,conjugated verb: 1st singular imperfect optative middle
urn:cite:morph:form.cv00122,conjugated verb: 1st singular imperfect optative passive
urn:cite:morph:form.cv00130,conjugated verb: 1st singular imperfect imperative active
urn:cite:morph:form.cv00131,conjugated verb: 1st singular imperfect imperative middle
urn:cite:morph:form.cv00132,conjugated verb: 1st singular imperfect imperative passive
urn:cite:morph:form.cv00200,conjugated verb: 1st singular future indicative active
urn:cite:morph:form.cv00201,conjugated verb: 1st singular future indicative middle
urn:cite:morph:form.cv00202,conjugated verb: 1st singular future indicative passive
urn:cite:morph:form.cv00210,conjugated verb: 1st singular future subjunctive active
urn:cite:morph:form.cv00211,conjugated verb: 1st singular future subjunctive middle
urn:cite:morph:form.cv00212,conjugated verb: 1st singular future subjunctive passive
urn:cite:morph:form.cv00220,conjugated verb: 1st singular future optative active
urn:cite:morph:form.cv00221,conjugated verb: 1st singular future optative middle
urn:cite:morph:form.cv00222,conjugated verb: 1st singular future optative passive
urn:cite:morph:form.cv00230,conjugated verb: 1st singular future imperative active
urn:cite:morph:form.cv00231,conjugated verb: 1st singular future imperative middle
urn:cite:morph:form.cv00232,conjugated verb: 1st singular future imperative passive
urn:cite:morph:form.cv00300,conjugated verb: 1st singular aorist indicative active
urn:cite:morph:form.cv00301,conjugated verb: 1st singular aorist indicative middle
urn:cite:morph:form.cv00302,conjugated verb: 1st singular aorist indicative passive
urn:cite:morph:form.cv00310,conjugated verb: 1st singular aorist subjunctive active
urn:cite:morph:form.cv00311,conjugated verb: 1st singular aorist subjunctive middle
urn:cite:morph:form.cv00312,conjugated verb: 1st singular aorist subjunctive passive
urn:cite:morph:form.cv00320,conjugated verb: 1st singular aorist optative active
urn:cite:morph:form.cv00321,conjugated verb: 1st singular aorist optative middle
urn:cite:morph:form.cv00322,conjugated verb: 1st singular aorist optative passive
urn:cite:morph:form.cv00330,conjugated verb: 1st singular aorist imperative active
urn:cite:morph:form.cv00331,conjugated verb: 1st singular aorist imperative middle
urn:cite:morph:form.cv00332,conjugated verb: 1st singular aorist imperative passive
urn:cite:morph:form.cv00400,conjugated verb: 1st singular perfect indicative active
urn:cite:morph:form.cv00401,conjugated verb: 1st singular perfect indicative middle
urn:cite:morph:form.cv00402,conjugated verb: 1st singular perfect indicative passive
urn:cite:morph:form.cv00410,conjugated verb: 1st singular perfect subjunctive active
urn:cite:morph:form.cv00411,conjugated verb: 1st singular perfect subjunctive middle
urn:cite:morph:form.cv00412,conjugated verb: 1st singular perfect subjunctive passive
urn:cite:morph:form.cv00420,conjugated verb: 1st singular perfect optative active
urn:cite:morph:form.cv00421,conjugated verb: 1st singular perfect optative middle
urn:cite:morph:form.cv00422,conjugated verb: 1st singular perfect optative passive
urn:cite:morph:form.cv00430,conjugated verb: 1st singular perfect imperative active
urn:cite:morph:form.cv00431,conjugated verb: 1st singular perfect imperative middle
urn:cite:morph:form.cv00432,conjugated verb: 1st singular perfect imperative passive
urn:cite:morph:form.cv00500,conjugated verb: 1st singular pluperfect indicative active
urn:cite:morph:form.cv00501,conjugated verb: 1st singular pluperfect indicative middle
urn:cite:morph:form.cv00502,conjugated verb: 1st singular pluperfect indicative passive
urn:cite:morph:form.cv00510,conjugated verb: 1st singular pluperfect subjunctive active
urn:cite:morph:form.cv00511,conjugated verb: 1st singular pluperfect subjunctive middle
urn:cite:morph:form.cv00512,conjugated verb: 1st singular pluperfect subjunctive passive
urn:cite:morph:form.cv00520,conjugated verb: 1st singular pluperfect optative active
urn:cite:morph:form.cv00521,conjugated verb: 1st singular pluperfect optative middle
urn:cite:morph:form.cv00522,conjugated verb: 1st singular pluperfect optative passive
urn:cite:morph:form.cv00530,conjugated verb: 1st singular pluperfect imperative active
urn:cite:morph:form.cv00531,conjugated verb: 1st singular pluperfect imperative middle
urn:cite:morph:form.cv00532,conjugated verb: 1st singular pluperfect imperative passive
urn:cite:morph:form.cv01000,conjugated verb: 1st dual present indicative active
urn:cite:morph:form.cv01001,conjugated verb: 1st dual present indicative middle
urn:cite:morph:form.cv01002,conjugated verb: 1st dual present indicative passive
urn:cite:morph:form.cv01010,conjugated verb: 1st dual present subjunctive active
urn:cite:morph:form.cv01011,conjugated verb: 1st dual present subjunctive middle
urn:cite:morph:form.cv01012,conjugated verb: 1st dual present subjunctive passive
urn:cite:morph:form.cv01020,conjugated verb: 1st dual present optative active
urn:cite:morph:form.cv01021,conjugated verb: 1st dual present optative middle
urn:cite:morph:form.cv01022,conjugated verb: 1st dual present optative passive
urn:cite:morph:form.cv01030,conjugated verb: 1st dual present imperative active
urn:cite:morph:form.cv01031,conjugated verb: 1st dual present imperative middle
urn:cite:morph:form.cv01032,conjugated verb: 1st dual present imperative passive
urn:cite:morph:form.cv01100,conjugated verb: 1st dual imperfect indicative active
urn:cite:morph:form.cv01101,conjugated verb: 1st dual imperfect indicative middle
urn:cite:morph:form.cv01102,conjugated verb: 1st dual imperfect indicative passive
urn:cite:morph:form.cv01110,conjugated verb: 1st dual imperfect subjunctive active
urn:cite:morph:form.cv01111,conjugated verb: 1st dual imperfect subjunctive middle
urn:cite:morph:form.cv01112,conjugated verb: 1st dual imperfect subjunctive passive
urn:cite:morph:form.cv01120,conjugated verb: 1st dual imperfect optative active
urn:cite:morph:form.cv01121,conjugated verb: 1st dual imperfect optative middle
urn:cite:morph:form.cv01122,conjugated verb: 1st dual imperfect optative passive
urn:cite:morph:form.cv01130,conjugated verb: 1st dual imperfect imperative active
urn:cite:morph:form.cv01131,conjugated verb: 1st dual imperfect imperative middle
urn:cite:morph:form.cv01132,conjugated verb: 1st dual imperfect imperative passive
urn:cite:morph:form.cv01200,conjugated verb: 1st dual future indicative active
urn:cite:morph:form.cv01201,conjugated verb: 1st dual future indicative middle
urn:cite:morph:form.cv01202,conjugated verb: 1st dual future indicative passive
urn:cite:morph:form.cv01210,conjugated verb: 1st dual future subjunctive active
urn:cite:morph:form.cv01211,conjugated verb: 1st dual future subjunctive middle
urn:cite:morph:form.cv01212,conjugated verb: 1st dual future subjunctive passive
urn:cite:morph:form.cv01220,conjugated verb: 1st dual future optative active
urn:cite:morph:form.cv01221,conjugated verb: 1st dual future optative middle
urn:cite:morph:form.cv01222,conjugated verb: 1st dual future optative passive
urn:cite:morph:form.cv01230,conjugated verb: 1st dual future imperative active
urn:cite:morph:form.cv01231,conjugated verb: 1st dual future imperative middle
urn:cite:morph:form.cv01232,conjugated verb: 1st dual future imperative passive
urn:cite:morph:form.cv01300,conjugated verb: 1st dual aorist indicative active
urn:cite:morph:form.cv01301,conjugated verb: 1st dual aorist indicative middle
urn:cite:morph:form.cv01302,conjugated verb: 1st dual aorist indicative passive
urn:cite:morph:form.cv01310,conjugated verb: 1st dual aorist subjunctive active
urn:cite:morph:form.cv01311,conjugated verb: 1st dual aorist subjunctive middle
urn:cite:morph:form.cv01312,conjugated verb: 1st dual aorist subjunctive passive
urn:cite:morph:form.cv01320,conjugated verb: 1st dual aorist optative active
urn:cite:morph:form.cv01321,conjugated verb: 1st dual aorist optative middle
urn:cite:morph:form.cv01322,conjugated verb: 1st dual aorist optative passive
urn:cite:morph:form.cv01330,conjugated verb: 1st dual aorist imperative active
urn:cite:morph:form.cv01331,conjugated verb: 1st dual aorist imperative middle
